fips,total_pop,white,Gini,gini,singpar,college2000,mhi,rent_burden,opioids,unemp
08101,165982,133497,0.4547,45.2,10.810018505285916,18.339487402258907,44060,NA,116.5,4.5
08103,6384,5898,0.4096,38.2,8.109280138768431,19.49701840808919,58336,19.4,29.2,3.9
08105,11305,10346,0.4661,45.1,9.742607955754094,18.846588767433094,41693,NA,91.7,4.6
08107,25072,24002,0.4632,43.2,6.9030554507732935,42.51149468606316,76505,NA,69.3,2.5
08109,6592,5948,0.4521,45.3,9.347826086956522,19.627659574468083,36558,29.4,NA,4.4
08111,589,573,0.3974,42.6,10.780669144981413,43.69158878504673,46985,33.2,NA,2.9
08113,8049,7619,0.5175,51.1,6.301824212271974,48.467030659386815,70418,NA,41.6,3.2
08115,2322,2175,0.5065,42.6,5.75107296137339,13.415892672858618,39880,23.6,3.5,2.4
08117,30649,27978,0.405,40.9,4.879385964912281,48.30642608420386,75420,NA,66.1,2
08119,24524,23221,0.4099,36.9,6.468159639684725,31.650280898876403,68078,34,115.6,3.4
08121,4868,4641,0.4305,44.7,6.033182503770739,14.302957151478576,48325,22.1,NA,2.3
08123,305345,275792,0.4157,43,8.650212658307904,21.645253894300907,68679,NA,63,2.8
08125,10003,9587,0.4235,42.3,6,15.53627760252366,48893,27.5,77.7,1.9
09001,943926,688856,0.5422,54,8.157910963127389,42.5777995342841,91170,NA,48.2,3.8
09003,893561,631471,0.4716,45.3,10.11099456582932,32.089678425165964,70433,30.4,62.7,4
09005,182002,168841,0.4566,43,6.759787101829087,32.54157488778376,77968,NA,66.9,3.6
09007,163053,143486,0.4462,40.2,7.378533501120285,35.4430267744961,81533,NA,70.5,3.3
09009,857513,628640,0.4691,45.1,10.030040829486516,30.88472789862515,66764,NA,70.6,4.2
09011,267390,215896,0.4425,41.1,8.492106172934353,29.39910729556903,71721,NA,74.9,3.8
09013,151063,132820,0.4383,38.5,6.633571442105462,36.2808283921973,75571,NA,52.3,3.4
09015,116566,104021,0.4217,38.6,10.473216990144225,21.47579083279535,62606,NA,78.1,4.3
10001,176699,116954,0.4279,41.7,11.936787285624495,18.536147757255936,57112,32.2,84.4,4.1
10003,556165,357185,0.4584,43.1,10.133172038007796,31.155409836065573,66839,29.5,78.3,3.6
10005,224384,184098,0.4505,42.6,8.743064065318261,20.300557168641607,61124,29.4,100.1,3.7
11001,692683,285857,0.5269,54.3,10.481775785112388,45.3870838851376,80153,NA,35.7,5.7
12001,265443,182813,0.5111,51.9,8.400625978090767,39.04692562525028,45230,35.9,69.3,3.3
12003,28211,23279,0.422,40.6,11.164021164021165,5.907038850384689,51856,NA,116.9,3.5
12005,182161,147657,0.4427,43.1,10.511502863463882,21.094618511041347,51633,31.4,121.5,4.1
12007,27317,21101,0.4487,41.7,9.468175733235974,9.364620165005894,44997,NA,92.9,3.4
12009,585507,482985,0.4505,43.9,7.759016664523123,26.19018741364945,52596,NA,93,3.6
12011,1926205,1170083,0.4884,46.6,9.693162463925818,28.546327546014403,56702,36.1,52,3.4
12013,14362,11553,0.4571,45,10.976644864200097,9.156747859889164,37612,NA,75.2,4.3
12015,181067,162847,0.4602,41.8,6.8389791974536775,19.53232922816741,51583,NA,77.8,4.1
12017,145169,134668,0.4517,43.1,6.917918682624565,16.087451389547567,43147,NA,104,5.3
12019,211405,167504,0.4171,38.3,11.20611356447117,23.375990673962782,65375,NA,88.5,3.4
12021,371453,329909,0.5257,51.1,6.522192470992551,29.96023856858847,66709,NA,58.5,3.5
12023,69968,53651,0.4589,41.5,14.060737331347863,13.544616360464852,42097,NA,119.5,3.8
12027,36903,31079,0.4404,44.7,11.379057399596553,10.191138140747176,37342,NA,54.5,4
12029,16589,14333,0.4751,46.3,9.481025418797957,8.08174328431818,38355,NA,48,4.3
12031,936186,559532,0.4704,44.4,10.959320156502164,24.76939063610016,52105,32.9,88.6,3.7
12033,313491,213368,0.4448,45.1,10.252563776591236,23.151906981406306,48289,NA,116.4,3.7
12035,109801,90342,0.4359,43.4,7.486503018536741,20.49623687039947,52713,NA,77.6,4.2
12037,11811,9555,0.5056,45.1,8.957092166724431,14.089122519120759,40158,NA,93.6,3.6
12039,45945,18202,0.4448,44.3,16.159938681655596,11.375289852705837,38084,NA,58.4,4.6
12041,17953,16382,0.4266,44.1,9.867459327925932,10.831696842244549,42880,NA,46.8,3.8
12043,13516,10780,0.4343,43.7,8.810226568949465,11.255704348052342,42865,NA,4.9,4
12045,15576,12384,0.4158,44.1,9.582940441111743,11.951418898672983,44135,NA,136.5,4.6
12047,14326,8805,0.4683,45.3,13.016863671371436,8.671165376024904,35262,NA,37,4.3
12049,27131,21824,0.4684,37.8,15.802869042110133,6.90702296819788,40056,NA,42.1,5.3
12051,40732,32023,0.4681,45.3,15.833637358628238,7.399044724272688,38361,NA,68.9,6.2
12053,186313,165227,0.4293,42,6.2579242890780655,15.003596580739055,44710,NA,109.3,4.6
12055,103437,83541,0.4855,40.6,7.287308228730823,13.86235644876325,37445,33.4,79.5,4.9
12057,1422278,1002119,0.4787,46.5,10.5323334640448,28.114690101708995,54741,32.4,67,3.5
12059,19432,17237,0.4525,46.8,9.79940954399058,10.497926028350749,40657,NA,86,4
12061,153989,133103,0.5246,51.1,8.417705199828104,25.28816551260363,51797,NA,96.7,4.4
12063,47945,33057,0.4585,44.1,11.320643178056278,12.004812488995833,41524,NA,107.2,4.1
12065,14161,8894,0.4601,48.6,10.504730605170494,18.662401303532874,48163,NA,51.4,3.9
12067,8637,6931,0.4203,44.8,9.472816591985172,8.529602783946558,41549,NA,60.2,3.4
12069,345867,285337,0.4231,42.5,7.286825753224375,19.860965658422856,51429,33.4,82.4,3.6
12071,737468,622299,0.4798,46.5,7.330315627911176,24.070599086887242,54198,NA,65.4,3.5
12073,289770,177974,0.4896,46.8,10.24596642953457,41.70938164364623,51716,37.3,68.7,3.4
12075,40403,35391,0.4524,44.4,10.027194756293145,11.243919912522152,37272,NA,102.9,4
12077,8345,6682,0.4305,50.9,12.535837230812142,8.632087767975419,41308,NA,40,4
12079,18460,10713,0.4797,46.6,13.158090724447392,11.64208984993526,37256,NA,80.4,4
12081,384213,328110,0.4709,44.5,8.112531349209355,25.749753570415848,55189,33.2,77.3,3.5
12083,353526,289561,0.4544,43.6,8.303590995898688,15.61423039904906,43772,NA,89.8,4.4
12085,159065,140110,0.5278,50.6,7.617719107240065,28.724447606776792,58344,NA,74.1,3.6
12086,2699428,2028500,0.5231,49.9,10.952116161397326,25.73885713711238,49758,NA,32,3.6
12087,75798,66728,0.5049,52.1,4.914643696162882,31.052965049574464,63009,NA,79.8,2.6
12089,83098,75070,0.4433,41.9,8.878962423102543,21.212902671222572,70590,NA,111.4,3.3
12091,203794,159371,0.4328,44.1,7.916170707894772,28.098542960347416,60798,NA,87.5,3.1
12093,41144,35138,0.4556,46.7,11.082312284008797,9.438288116163546,42524,NA,115.9,3.8
12095,1349746,857963,0.4848,45.4,11.243144888717211,29.421603054447502,54021,34.6,46,3.3
12097,351955,256320,0.4258,40.7,12.549094204925645,19.029853101780834,49284,36.1,56.3,3.7
12099,1465027,1077422,0.5219,49.8,8.326770413306452,30.3573352885956,60059,NA,59.9,3.7
12101,524602,456080,0.4517,42.6,7.722147598637825,18.375355420456508,51247,NA,85,3.9
12103,964666,785739,0.4851,47.1,7.40062353858145,26.57813006116266,51488,32.7,83.6,3.4
12105,686218,528843,0.4452,42.4,10.240958433095106,17.23700921014717,48328,31.9,69.7,4.2
12107,73252,58814,0.4584,46.9,9.27298362315173,11.51944461262134,34390,NA,113.6,5
12109,244674,216331,0.4667,48.6,6.324194674681968,35.96705230319361,77022,NA,64.3,3
12111,312947,228616,0.4416,41.6,9.405495050005563,17.43809617237857,49995,NA,68,4.5
12113,174755,149250,0.4196,40.3,8.373645704233798,23.721413086623308,65434,NA,99.1,3.4
12115,419496,381414,0.4809,47.3,5.7149999404811505,28.831533734593638,58423,NA,80.3,3.5
12117,461402,349813,0.4568,43.9,8.999825246111726,32.95889526256018,63865,NA,53.5,3.3
12119,125044,111290,0.4354,40.2,11.648488625740105,12.580863547465022,57931,NA,73,5.2
12121,44046,36431,0.459,42.7,10.593118863255368,9.246446566894788,44144,NA,88.9,3.8
12123,21870,16678,0.4115,44.3,12.209857490547327,9.923511716343771,41557,NA,112.3,3.9
12125,15303,11268,0.4873,40.9,13.710354730324655,9.077083683597893,47373,NA,61.3,3.3
12127,536487,436700,0.4594,45.6,8.487942473481388,20.016947369319006,46911,NA,81.1,3.8
12129,32321,26579,0.4175,38.7,8.203677510608204,16.90259354583251,55717,NA,84.7,3.2
12131,68262,59228,0.483,46.7,6.7993289216143165,24.624925526729132,52922,NA,84.3,3.2
12133,24764,19725,0.4277,44.1,8.5028627116579365,10.097488540254375,36052,NA,142.1,3.9
13001,18440,13750,0.4586,44.6,10.165652718267198,8.902013443255532,40862,NA,129.5,4.4
13003,8239,6196,0.4735,45.1,11.288184004397136,7.551406560732981,34821,NA,77.9,3.6
13005,11201,8956,0.462,46.7,10.368653214608262,7.204296960877845,38417,NA,151.2,3.8
13007,3132,1710,0.4874,53,12.700157841011576,11.692816296638735,37286,NA,NA,5.3
13009,45111,24245,0.4639,43.6,11.207736190343676,16.785343686263285,40358,40.6,102.8,5
13011,18708,17392,0.4162,42.1,7.299142793400743,9.270818173419245,49481,NA,48,3.2
13013,78991,62276,0.3931,40.7,7.487344684767602,11.313859414774303,60028,NA,87.7,3.3
13015,104919,87869,0.4388,43,8.581568889158527,16.27234808494436,55067,27.7,104.6,3.9
13017,17033,10163,0.4845,44.6,13.132740974052854,10.708292393372478,32370,NA,208.1,6
13019,19152,15904,0.4356,46.9,10.104972812542773,10.358528838439636,38239,NA,57.3,4.2
13021,153200,61569,0.52,48.5,13.033791942313906,22.344243468274477,39047,NA,138.8,4.6
13023,12807,8955,0.4415,43.7,12.00409312933347,13.507975381895656,44262,NA,143.9,5.9
13025,18756,17610,0.4322,40.1,10.404773670057883,6.907263630010176,40906,NA,64.7,4.6
13027,15590,9298,0.5482,46.4,12.275137619287733,12.668345952966533,36030,NA,88.1,4
13029,37063,28542,0.428,40.4,12.693682955899881,26.52013834653576,73877,NA,88.8,3.4
13031,76120,49581,0.4689,47.1,10.021955314477593,23.422247277690413,42068,NA,95.9,4.3
13033,22520,10988,0.447,44.3,15.600204760685948,9.109947643979057,41863,NA,88,6.2
13035,24090,16393,0.5216,35,8.477049615282569,10.167970252596486,46062,NA,104.9,4.1
13037,6365,2163,0.4748,47.2,14.186329806666311,12.708588466027697,33889,NA,1,4.3
13039,53231,38864,0.4535,39.6,10.26403017487713,18.38307463012105,53582,NA,74.2,4.3
13043,10812,7242,0.5252,45.7,10.78234952192234,11.316242457748716,33846,NA,160.8,3.5
13045,117183,87519,0.428,43,8.703428470665289,17.97889550156577,51388,NA,119.3,4.1
13047,66700,61587,0.4179,39.7,8.849256900212314,15.413487721708412,53833,26.5,124,3.5
13049,13040,8661,0.4222,44,12.058184330261813,7.122970659379467,40636,NA,100,4.4
13051,288496,152025,0.4869,48,11.746199302472395,28.74654751710951,54667,NA,87.8,3.8
13053,10560,7136,0.4658,37.7,10.5666109034507,27.5476548002674,44439,NA,NA,5.6
13055,24812,21271,0.4476,40.3,11.45272867025365,7.095737014246909,39325,NA,131.9,4.1
13057,247515,213668,0.4078,40,8.903367454592113,31.72451148552717,78247,NA,68,3.2
13059,126176,79862,0.522,50.6,10.517160319699107,41.78768109802593,39901,NA,98.3,4
13061,2951,1056,0.4824,55.1,14.190689695795536,11.159259739976235,29122,NA,55.1,7.6
13063,283538,46348,0.4147,37.9,18.297992969724458,17.302511408551375,44757,NA,47.8,5
13065,6686,4383,0.5192,45.1,12.782586053511826,11.358286317827284,37174,NA,153.4,4.6
13067,751218,440462,0.4501,43.7,9.147265629711226,42.58999468816823,75485,NA,61.4,3.5
13069,43021,29175,0.4783,46.4,11.913104414856342,13.679149178925064,39408,NA,167,4.6
13071,45486,29029,0.4841,43.9,14.381838762419822,8.834923595666835,36651,NA,86.3,3.8
13073,150705,111355,0.4004,38.9,6.722117597823813,33.833895650078325,75832,NA,84.7,3.5
13075,17177,11796,0.4604,43.5,11.302213470005022,8.561786382087435,36463,30,104.3,3.8
13077,143260,109508,0.419,38.1,8.406080674292594,23.167440649871917,73296,NA,81.2,3.5
13079,12325,9236,0.4662,42.7,9.939231393454708,7.469180148971502,47422,NA,0.9,4.2
13081,22713,11973,0.5545,49.5,17.633523071333414,10.764453644832175,34754,NA,178.6,4.9
13083,16197,15318,0.4437,42.7,7.6697478511804285,11.74150037806295,45053,NA,83.3,3.7
13085,24536,23628,0.4338,40.9,8.293612964728313,14.59764297592365,64930,NA,149.5,3.4
13087,26682,14002,0.479,45.1,14.047386635903807,12.413716936330001,37835,NA,125.2,4.7
13089,749323,257388,0.4894,45.9,12.212823745515355,37.08193236475225,61496,NA,45.9,4.1
13091,20829,14001,0.469,49.9,9.564436461607544,11.615720524017467,36067,NA,96.9,5.3
13093,13736,6194,0.4815,46.9,14.90508658762037,10.638909645238527,35781,NA,0.6,4.7
13095,89703,23655,0.4933,49.6,16.543878656554714,21.243317813416105,36994,NA,125.4,5.5
13097,143316,66197,0.41,38.4,11.78616562149789,23.216805992834654,60177,NA,97,4.2
13099,10312,4670,0.4996,48.2,14.1400046312131,13.971269241664672,32490,NA,119.4,4.7
13101,3981,2939,0.5002,52,10.195852175443616,8.89289322514015,36559,NA,NA,3.2
13103,60477,49360,0.4409,38.4,9.427812650893289,13.266719430154334,68109,NA,86.7,3.3
13105,19166,13059,0.4702,46.5,9.05422446406053,10.035198620788737,35452,NA,144.4,4.9
13107,22533,14069,0.461,47.8,10.060041661561083,8.01669850704026,33551,NA,109.8,6
13109,10687,6199,0.4574,45.9,12.78215140754873,9.57456010061482,34464,NA,134.5,3.7
13111,25395,24517,0.4539,40.9,6.831783445354939,16.430876147927524,42986,NA,163.3,4
13113,112303,75117,0.4369,40.7,7.583832089858162,39.093418228018166,87831,NA,88.1,3.6
13115,97369,76218,0.475,46,10.134469367646206,16.372767496689598,45979,30.6,160.1,4.4
13117,228383,180891,0.4017,38,6.4602252796507775,43.492654446994614,103083,NA,52.9,3.2
13119,22766,19429,0.4911,44.8,8.411801632140616,10.133934672680061,42703,30.7,127.6,3.9
13121,1036200,462133,0.5414,52.5,10.565311660899157,45.282314409448446,64901,NA,49.1,4.1
13123,30414,27832,0.4561,43.8,9.06258114775383,11.756642766765077,46200,NA,139.4,4.3
13125,2996,2655,0.4538,42.3,7.935836534762587,6.991342503127365,43529,NA,NA,4.2
13127,84470,57857,0.5123,47.9,11.21736702498953,26.452574077139545,50740,NA,104,3.8
13129,57202,50276,0.4646,39.8,8.412366714890425,11.385401149180677,46868,29.4,120,3.9
13131,24828,16251,0.4599,45.7,14.823323487583416,13.168047561824046,41095,NA,74.7,3.9
13133,17349,10246,0.5604,53.4,13.110215333043186,19.417069671123656,50736,NA,129.3,4.3
13135,915046,443421,0.4267,39.3,10.054493973235472,34.591180225086894,68957,NA,47.1,3.6
13137,44626,38434,0.4348,42.6,9.423328063784453,16.752567623490464,49292,NA,108,3.8
13139,198667,170110,0.4596,42.5,10.565849697327625,18.593427645151785,61320,NA,97,3.3
13141,8515,2080,0.4697,46,17.030136017287592,10.593768383395068,31247,NA,55,6.1
13143,29227,26978,0.4394,43.2,9.837622258095148,9.807150826116985,45167,30.5,205.1,3.9
13145,34105,27006,0.4436,47.2,8.90783064818284,25.635593220338983,72811,NA,9,3.5
13147,25773,19950,0.4498,46.9,12.359297613687529,13.102831594634873,44603,NA,104.8,3.7
13149,11736,10198,0.4038,42,10.478209359089835,8.200979015149356,44575,34.8,0.6,3.9
13151,225356,107871,0.3919,36.5,10.903024256203079,23.346877101817814,67493,NA,81.9,4.2
13153,153507,92662,0.4327,41.3,12.135452090933448,23.209410830396585,59291,NA,99.3,4.1
13155,9320,6503,0.4814,44.7,11.43024675592112,10.61925655256022,38511,NA,61.3,5.7
13157,67885,58699,0.4291,41.9,9.721115537848606,12.131913355393042,63422,NA,109.3,3.1
13159,13916,10496,0.4159,45.5,10.455985287442717,12.605171265228991,50234,NA,60.8,3.6
13161,15036,11601,0.4357,44.3,10.75255428669464,9.96243948172889,36786,NA,104.1,4.9
13163,15618,6796,0.473,47.5,15.059207196648863,9.615474213806685,35201,NA,129,5.4
13165,8793,5207,0.4417,47.7,13.19303780851639,12.305872816036235,32472,NA,38,5.4
13167,9691,6218,0.4208,46.3,12.736498871780471,8.46652652191416,35243,NA,42.1,4
13169,28579,20836,0.4271,40.4,10.165385020541452,18.27956989247312,56039,NA,53.9,3.7
13171,18672,12363,0.4783,42.3,11.619590404410612,12.63033051764618,41060,NA,72.1,4.7
13173,10380,7683,0.4687,42.5,11.420246891375095,9.73153557217201,39165,NA,16.4,4.5
13175,47405,27786,0.4997,46.9,16.04293758798686,14.71046987716904,38078,NA,131.5,4.9
13177,29502,21662,0.397,40.8,10.645921735030646,19.195843002724246,68891,NA,55,3.6
13179,61349,28086,0.3971,38.9,18.20180796481798,14.553367491820483,45655,NA,58,4.3
13181,7856,5295,0.4995,42.6,9.782930606899827,11.211145304483214,44819,NA,2.7,5
13183,18692,11937,0.3787,39.7,13.75651601341267,6.449134892225503,48328,NA,0,4
13185,115364,65740,0.5179,44.8,12.267706642935664,23.7332748409739,42019,NA,91.4,4.1
13187,32402,30546,0.4738,43,8.92369140214421,21.557152852871955,55453,NA,79.4,3.6
13189,21455,11585,0.4518,45,15.863382125431393,9.196872778962332,40814,NA,172.2,5.7
13191,14174,8826,0.4294,42.4,11.144956564540049,12.379673247681009,40832,NA,71.6,4.1
13193,13305,4558,0.4998,44.6,15.56855324089759,11.071025719644878,32974,NA,74.9,6.3
13195,29218,24637,0.4205,40.8,12.899702085402184,11.826493958854904,47956,NA,115.9,3.6
13197,8432,5191,0.4344,44.1,12.532991114179646,9.964358709013153,39408,NA,19.9,5.2
13199,21106,12102,0.4689,43.9,13.719685756575203,10.997408465678783,38442,NA,77,5.1
13201,5787,3940,0.4732,47.3,11.56508509613493,12.569846185415885,37878,NA,115.5,3.7
13205,22244,10929,0.4683,43.1,14.546333212516613,7.546170649367843,36234,NA,106.9,5.5
13207,27171,20035,0.5327,47.2,12.472308373947719,21.809297241689706,57038,NA,66.1,3.7
13209,9058,6053,0.4991,44.5,10.477242401119286,14.879690777713023,41858,NA,27.6,5.8
13211,18507,13693,0.4517,43,10.25519886878376,20.265881057866117,55251,NA,83.5,3.6
13213,39724,38443,0.4096,41.1,7.644810349897089,6.005624253630725,45975,NA,100.4,5.4
13215,195739,84841,0.498,47.6,16.84158901422266,22.55106767942521,42610,NA,88.7,5.2
13217,108079,54442,0.4388,41.3,12.092226203458482,18.72369387279924,55632,NA,81.1,4.6
13219,38132,33718,0.4623,44.4,5.938541948274309,42.471002485501245,92216,NA,64.3,3
13221,14931,11909,0.4158,42.6,9.606556862685265,17.131851546436653,44718,NA,42.4,3.8
13223,159825,119808,0.3762,32.9,9.493308932860574,19.01450053705693,67906,31.2,60.4,3.5
13225,27145,13261,0.4976,45.1,12.701252236135957,17.282771791024416,46608,NA,82.6,5.3
13227,31387,27993,0.4204,42.9,6.895052604121381,24.579157341636666,61145,NA,127.6,3.6
13229,19250,16503,0.4682,44,9.271943739209638,11.115768389225316,42140,NA,71.6,3.8
13231,18327,16152,0.4197,40.8,7.818101634507878,15.689620996528207,62250,NA,13.8,3.7
13233,41908,33219,0.4768,38.3,10.258107213765719,9.077017114914426,43488,NA,170.8,4.3
13235,11216,6743,0.446,46.2,11.308835567351103,14.027290753256658,39743,NA,96.5,4.4
13237,21691,14970,0.4855,47.5,11.479910157224856,17.892658672126352,47710,29.8,72.8,5.1
13239,2289,865,0.4874,46.1,11.270407100967605,6.916775749770182,31151,43.7,NA,5.7
13241,16645,15313,0.5086,44.9,7.401968324253863,19.159740459353028,43042,NA,146.9,4.1
13243,6973,2422,0.45,46.9,14.17294532008154,10.620327221984617,30847,NA,154.3,5.6
13245,201852,74934,0.4738,47.3,15.393404724576834,19.606382978723403,38297,NA,92.9,5.3
13247,89717,34832,0.4229,39.9,11.65141676505313,21.69651909428861,59341,NA,80.3,4.5
13249,5221,3638,0.444,44.1,11.945387747269104,15.105892526724933,43568,NA,21.2,4.7
13251,13989,7783,0.4607,44.4,13.234058832451703,11.343260483605874,38870,NA,43.7,5.5
13253,8321,5170,0.6006,45.2,11.909701775429172,9.508777072045508,35527,NA,195.8,5.4
13255,65306,40803,0.4536,42.9,12.83506780195522,11.539424280350438,45121,NA,144.1,4.8
13257,25750,21785,0.4525,46.2,9.167138810198301,15.613755677461217,40483,NA,167.9,4.6
13259,6293,1483,0.488,53.4,13.954422086452,9.904874375866617,31800,NA,59.6,4.9
13261,30064,12836,0.4751,45.8,13.820592430980952,19.09210927185945,36611,NA,100.1,6
13263,6321,2606,0.4411,46.1,12.554679380086947,8.360484768766177,36269,29.2,NA,5.1
13265,1611,547,0.4557,48.9,13.84107588827542,9.821388513428307,30586,NA,NA,5.4
13267,25382,14907,0.4543,42,10.716810405768415,10.689865276555413,38672,NA,56.8,4.3
13269,8116,4682,0.4839,47.3,12.007926628856787,8.846021205115067,35608,NA,42.2,6.6
13271,16035,8349,0.4803,47.8,11.42211914118122,9.318673541999571,31354,NA,50.3,6.8
13273,8737,3164,0.4709,47.6,15.992654527612098,11.920596426578276,33939,NA,48.9,6.8
13275,44630,26765,0.5001,49.6,9.40057636887608,20.952186905732137,43257,NA,100.7,4.8
13277,40541,26142,0.4571,45.3,14.902980596119225,16.85321902040168,41544,NA,145.1,4.1
13279,26972,17156,0.5396,48.9,13.278050778050778,12.849841810659528,35226,NA,155.9,5.9
13281,11617,11140,0.4437,43.7,5.949683746276582,18.61803504243001,44055,NA,117.6,5.7
13283,6795,4960,0.5255,47.4,12.025936833557704,9.160112638004847,34473,NA,64.7,5.9
13285,69919,40778,0.4715,42.2,11.812982930981796,19.041047771979123,43112,NA,101.5,3.7
13287,7943,4550,0.4761,47.1,13.863586159125251,11.30000475236869,33310,NA,94.2,5.1
13289,8229,4589,0.4787,43.6,11.372866585253826,5.753369571331995,39639,NA,0.9,6
13291,23288,22580,0.4685,42.5,6.554597082221842,18.415474297827238,46097,NA,144.5,3.7
13293,26236,17868,0.4773,42.8,9.10824988078207,11.015938414832483,39780,NA,137.7,4.5
13295,69039,63519,0.45,41.7,9.904292919264526,11.160540255451856,44176,NA,56.1,3.9
