fips,year,march_employees,payroll,establishments
00135,1976,111880,1024038000,8260
00135,1977,114320,1162605000,8615
00135,1978,135506,1406962000,9088
00135,1979,146028,1604807000,9469
00135,1980,145686,1777022000,9345
00135,1981,142351,1974663000,9532
00135,1982,144706,2141061000,9816
00135,1983,144848,2320831000,11575
00135,1984,158437,2578002000,12003
00135,1985,168834,2860366000,12507
00135,1986,173202,3046859000,12883
00135,1987,181555,3319058000,13285
00135,1988,181695,3402044000,13300
00135,1989,186797,3634994000,13316
00135,1990,193754,3841930000,13387
00135,1991,195041,4027325000,13465
00135,1992,204405,4481082000,13940
00135,1993,217235,4909117000,14342
00135,1994,228246,5291711000,14765
00135,1995,239130,5710645000,15001
00135,1996,243335,5940034000,15408
00135,1997,249301,6287262000,15705
00135,1998,249348,6630937000,15585
00135,1999,248391,6897133000,15715
00135,2000,250274,7320693000,15670
00135,2001,249523,7225310000,15576
00135,2002,241224,7244858000,15669
00136,1970,0,0,0
00136,1971,0,0,0
00136,1974,107978,9973496000,6076
00136,1975,101165,10031545000,6088
00136,1976,101562,1060430000,6030
00136,1977,102194,1156785000,6182
00136,1978,107500,1274219000,6182
00136,1979,114296,1416017000,6322
00136,1980,116044,1543717000,6296
00136,1981,115779,1667503000,6354
00136,1982,115652,1759564000,6486
00136,1983,118604,1912002000,7267
00136,1984,127153,2146420000,7689
00136,1985,132026,2321881000,8042
00136,1986,139101,2553360000,8235
00136,1987,142642,2873686000,8511
00136,1988,148322,3085247000,8541
00136,1989,155103,3283249000,8628
00136,1990,157822,3472071000,8630
00136,1991,151158,3452522000,8567
00136,1992,157088,3706264000,8637
00136,1993,151676,3790018000,8607
00136,1994,154778,3917725000,8797
00136,1995,161308,4082596000,8897
00136,1996,165189,4315226000,8935
00136,1997,162692,4439148000,8923
00136,1998,162226,4842777000,8815
00136,1999,166714,5160458000,8901
00136,2000,168509,5469271000,8876
00136,2001,167669,5705951000,8840
00136,2002,164977,5637792000,9017
00137,1970,0,0,0
00137,1971,0,0,0
00137,1974,38231,269659000,1909
00137,1975,33735,263274000,1835
00137,1976,35032,279802000,1853
00137,1977,34667,306468000,2013
00137,1978,37367,339226000,2016
00137,1979,40035,393203000,2104
00137,1980,40565,434767000,2090
00137,1981,41120,492515000,2102
00137,1982,39398,469274000,2143
00137,1983,38751,522586000,2394
00137,1984,43705,609336000,2532
00137,1985,46336,648433000,2665
00137,1986,48220,709647000,2729
00137,1987,49692,790646000,2927
00137,1988,51169,806150000,2964
00137,1989,50656,847773000,3002
00137,1990,50631,878306000,3048
00137,1991,51276,907339000,3017
00137,1992,52150,989093000,3014
00137,1993,52330,1032502000,3008
00137,1994,53971,1113463000,3064
00137,1995,56258,1179078000,3112
00137,1996,56108,1257923000,3150
00137,1997,57714,1325822000,3250
00137,1998,57559,1359628000,3275
00137,1999,57465,1458356000,3284
00137,2000,59978,1571374000,3348
00137,2001,60291,1562231000,3355
00137,2002,54710,1431307000,3308
00138,1970,0,0,0
00138,1971,0,0,0
00138,1974,721,4784000,115
00138,1975,700,5453000,115
00138,1976,703,6366000,110
00138,1977,748,6446000,111
00138,1978,774,6900000,111
00138,1979,837,7740000,108
00138,1980,795,9092000,108
00138,1981,766,8591000,105
00138,1982,787,8611000,101
00138,1983,757,9692000,118
00138,1984,847,10397000,122
00138,1985,853,10514000,123
00138,1986,781,10546000,118
00138,1987,841,9861000,118
00138,1988,879,10953000,117
00138,1989,832,11141000,112
00138,1990,786,11774000,109
00138,1991,795,11579000,111
00138,1992,842,11945000,122
00138,1993,820,11348000,119
00138,1994,832,11355000,119
00138,1995,810,13274000,117
00138,1996,846,14265000,118
00138,1997,822,15108000,114
00138,1998,748,15159000,104
00138,1999,751,14854000,107
00138,2000,755,14637000,112
00138,2001,696,15284000,106
00138,2002,690,16668000,103
00139,1970,0,0,0
00139,1971,0,0,0
00139,1974,2409,14850000,303
00139,1975,1865,12839000,288
00139,1976,2220,17288000,287
00139,1977,2349,20007000,309
00139,1978,2581,25481000,307
00139,1979,2695,25078000,306
00139,1980,2435,26191000,283
00139,1981,2954,45936000,274
00139,1982,2918,46873000,254
00139,1983,1611,21384000,284
00139,1984,1980,24726000,291
00139,1985,1753,19811000,296
00139,1986,1972,27758000,304
00139,1987,1831,22233000,302
00139,1988,1978,23762000,325
00139,1989,2065,24895000,322
00139,1990,2380,27449000,334
00139,1991,2453,31644000,342
00139,1992,3059,46985000,383
00139,1993,3512,55545000,394
00139,1994,3641,60030000,409
00139,1995,3864,62741000,417
00139,1996,4020,67261000,412
00139,1997,3995,70402000,423
00139,1998,4459,83337000,412
00139,1999,4663,97281000,425
00139,2000,4463,95264000,436
00139,2001,4435,99478000,435
00139,2002,4549,95162000,434
00140,1970,0,0,0
00140,1971,0,0,0
00140,1974,1440,8840000,161
00140,1975,1604,9203000,167
00140,1976,1744,11008000,165
00140,1977,1505,11209000,178
00140,1978,1962,14259000,175
00140,1979,1965,15521000,166
00140,1980,1992,17555000,161
00140,1981,1930,18520000,160
00140,1982,1830,20755000,143
00140,1983,1808,19481000,172
00140,1984,1820,22238000,178
00140,1985,2002,22728000,170
00140,1986,2651,28438000,171
00140,1987,2414,31396000,171
00140,1988,2499,32279000,182
00140,1989,2401,32947000,181
00140,1990,2356,34406000,180
00140,1991,3290,44695000,191
00140,1992,3344,51796000,213
00140,1993,3559,53172000,210
00140,1994,3590,55492000,212
00140,1995,3267,53107000,212
00140,1996,3128,52464000,216
00140,1997,3188,54957000,209
00140,1998,3027,57945000,209
00140,1999,3069,63339000,210
00140,2000,3402,71285000,215
00140,2001,3532,74966000,207
00140,2002,3538,87375000,220
00141,1970,0,0,0
00141,1971,0,0,0
00141,1974,2724,19322000,365
00141,1975,2542,19452000,355
00141,1976,2675,24487000,359
00141,1977,2859,26570000,367
00141,1978,3200,31426000,385
00141,1979,3476,36299000,388
00141,1980,3261,35558000,393
00141,1981,3077,36401000,380
00141,1982,2944,32968000,376
00141,1983,2774,36832000,440
00141,1984,3015,38390000,434
00141,1985,2974,39444000,436
00141,1986,2734,37621000,446
00141,1987,2782,38613000,442
00141,1988,4864,79028000,455
00141,1989,3195,44799000,439
00141,1990,3337,49361000,446
00141,1991,3247,51698000,458
00141,1992,3298,53255000,500
00141,1993,3323,56263000,512
00141,1994,3648,60439000,544
00141,1995,3740,63381000,565
00141,1996,3824,65933000,562
00141,1997,3606,66522000,560
00141,1998,3781,72237000,568
00141,1999,3851,74558000,535
00141,2000,3910,80175000,551
00141,2001,3856,80990000,540
00141,2002,3661,80862000,533
00142,1970,0,0,0
00142,1971,0,0,0
00142,1974,14036,985140000,1066
00142,1975,13565,1003571000,1077
00142,1976,14762,115068000,1083
00142,1977,14483,119200000,1162
00142,1978,15424,136592000,1156
00142,1979,16131,152357000,1181
00142,1980,15748,160632000,1146
00142,1981,15962,175470000,1121
00142,1982,15070,185583000,1130
00142,1983,16141,200684000,1276
00142,1984,16981,214003000,1326
00142,1985,17596,231620000,1389
00142,1986,18324,250715000,1466
00142,1987,19842,279960000,1544
00142,1988,20821,300500000,1551
00142,1989,21578,333151000,1566
00142,1990,22033,352106000,1564
00142,1991,21812,352071000,1559
00142,1992,25348,458623000,1752
00142,1993,25159,462137000,1699
00142,1994,25666,479131000,1707
00142,1995,26346,499945000,1760
00142,1996,26035,536956000,1785
00142,1997,26632,568863000,1786
00142,1998,26680,599723000,1788
00142,1999,27617,643348000,1823
00142,2000,28411,700627000,1874
00142,2001,29685,724916000,1911
00142,2002,26385,659043000,1879
00144,1970,0,0,0
00144,1971,0,0,0
00144,1974,10682,78463000,715
00144,1975,9537,73068000,716
00144,1976,9429,80130000,713
00144,1977,9732,84421000,730
00144,1978,10337,92777000,737
00144,1979,11417,106079000,768
00144,1980,11223,113988000,760
00144,1981,10493,120064000,756
00144,1982,10416,122982000,722
00144,1983,10518,138037000,807
00144,1984,11718,158658000,860
00144,1985,11635,168275000,944
00144,1986,12262,182844000,991
00144,1987,12432,198674000,998
00144,1988,13323,211158000,1037
00144,1989,12664,211690000,1023
00144,1990,11891,199251000,1046
00144,1991,10973,193577000,1033
00144,1992,10983,192552000,1032
00144,1993,11241,206999000,1046
00144,1994,11137,220543000,1063
00144,1995,12327,220804000,1050
00144,1996,12062,232441000,1073
00144,1997,12140,242972000,1099
00144,1998,12166,261146000,1114
00144,1999,12391,263941000,1113
00144,2000,0,0,1131
00144,2001,0,0,1162
00144,2002,0,0,1192
00145,1970,0,0,0
00145,1971,0,0,0
00145,1974,8402,56265000,302
00145,1975,6430,46293000,278
00145,1976,6833,53322000,276
00145,1977,6665,58745000,272
00145,1978,6734,64192000,269
00145,1979,6707,66655000,266
00145,1980,6452,69957000,253
00145,1981,7090,85075000,243
00145,1982,6698,83838000,246
00145,1983,6043,80379000,269
00145,1984,5124,71093000,294
00145,1985,4836,72863000,291
00145,1986,4702,72679000,296
00145,1987,4431,73203000,311
00145,1988,4295,72046000,312
00145,1989,5234,82327000,302
00145,1990,5009,84692000,305
00145,1991,4767,84039000,320
00145,1992,5301,101663000,320
00145,1993,5815,106942000,322
00145,1994,5656,113808000,315
00145,1995,6233,119229000,314
00145,1996,5974,124952000,321
00145,1997,6081,140051000,335
00145,1998,6408,155509000,329
00145,1999,6300,160275000,333
00145,2000,6679,173487000,340
00145,2001,6647,167632000,335
00145,2002,5642,149290000,340
00147,1970,0,0,0
00147,1971,0,0,0
00147,1974,13879,129898000,859
00147,1975,14048,142207000,840
00147,1976,19614,243828000,878
00147,1977,16097,183475000,1073
00147,1978,21884,303070000,1063
00147,1979,17784,237156000,1091
00147,1980,18524,266123000,1066
00147,1981,18904,298732000,1085
00147,1982,25365,495281000,1115
00147,1983,26136,552021000,1300
00147,1984,26694,586879000,1391
00147,1985,27304,627605000,1446
00147,1986,27920,657879000,1461
00147,1987,28583,620441000,1502
00147,1988,32371,834058000,1501
00147,1989,32371,842153000,1551
00147,1990,32787,906392000,1545
00147,1991,34229,990836000,1594
00147,1992,35025,1019474000,1628
00147,1993,35711,1048003000,1624
00147,1994,35466,1078114000,1660
00147,1995,36541,1164074000,1678
00147,1996,41868,1399193000,1743
00147,1997,35667,1148814000,1766
00147,1998,38946,1346703000,1726
00147,1999,39105,1440898000,1698
00147,2000,39564,1661665000,1720
00147,2001,39369,1501014000,1676
00147,2002,40515,1573166000,1668
00148,1970,0,0,0
00148,1971,0,0,0
00148,1974,5488,35990000,583
00148,1975,4888,34563000,598
00148,1976,5864,44928000,602
00148,1977,5838,49747000,630
00148,1978,6437,58175000,633
00148,1979,6804,65479000,663
00148,1980,6968,77154000,687
00148,1981,7687,97313000,741
00148,1982,8429,99513000,775
00148,1983,8077,97361000,889
00148,1984,8459,111246000,912
00148,1985,8605,114318000,930
00148,1986,8005,109298000,892
00148,1987,7600,108830000,901
00148,1988,8140,117311000,855
00148,1989,8292,124457000,861
00148,1990,8479,129094000,863
00148,1991,8627,142114000,843
00148,1992,8434,144157000,866
00148,1993,9131,154866000,847
00148,1994,9186,173400000,898
00148,1995,10645,196167000,907
00148,1996,11263,221732000,929
00148,1997,11265,231449000,936
00148,1998,11463,250272000,929
00148,1999,10913,253220000,929
00148,2000,10535,252142000,950
00148,2001,11172,274734000,948
00148,2002,10785,259881000,957
00149,1970,0,0,0
00149,1971,0,0,0
00149,1974,576,3042000,99
00149,1975,457,2196000,108
00149,1976,495,2723000,113
00149,1977,524,3030000,113
00149,1978,589,3154000,113
00149,1979,542,3140000,109
00149,1980,448,3424000,113
00149,1981,486,3675000,107
00149,1982,537,3789000,103
00149,1983,522,4098000,127
00149,1984,523,4128000,116
00149,1985,699,6057000,109
00149,1986,616,6138000,119
00149,1987,656,6989000,121
00149,1988,715,6618000,112
00149,1989,758,6948000,106
00149,1990,748,7266000,105
00149,1991,720,7701000,116
00149,1992,715,7697000,125
00149,1993,950,10485000,122
00149,1994,1014,11755000,121
00149,1995,975,12757000,125
00149,1996,1152,15346000,146
00149,1997,1216,17173000,143
00149,1998,1275,19467000,141
00149,1999,1312,18776000,136
00149,2000,1283,18910000,137
00149,2001,1174,19429000,148
00149,2002,1272,19547000,141
00150,1970,0,0,0
00150,1971,0,0,0
00150,1974,5219,37068000,508
00150,1975,4932,39458000,519
00150,1976,4892,44097000,540
00150,1977,5325,48576000,572
00150,1978,6072,56539000,552
00150,1979,6378,68043000,591
00150,1980,7812,78343000,573
00150,1981,9334,85945000,596
00150,1982,8200,94245000,591
00150,1983,8242,97000000,714
00150,1984,7965,107640000,751
00150,1985,8473,122326000,771
00150,1986,8944,142788000,809
00150,1987,10373,160008000,836
00150,1988,9600,167045000,932
00150,1989,10197,174432000,963
00150,1990,10058,184192000,974
00150,1991,9523,179821000,975
00150,1992,9324,184519000,953
00150,1993,9410,187311000,948
00150,1994,9351,196393000,971
00150,1995,9842,206676000,983
00150,1996,10212,220175000,987
00150,1997,10064,228041000,1033
00150,1998,10441,246641000,1028
00150,1999,10800,262624000,1075
00150,2000,11248,286753000,1090
00150,2001,11538,308706000,1111
00150,2002,12289,320003000,1119
00151,1970,0,0,0
00151,1971,0,0,0
00151,1974,5555,33267000,549
00151,1975,5828,38869000,548
00151,1976,6305,45480000,579
00151,1977,6453,45917000,595
00151,1978,7202,54347000,584
00151,1979,7171,56875000,572
00151,1980,7035,60496000,579
00151,1981,6843,67051000,557
00151,1982,7081,71187000,552
00151,1983,6637,66627000,619
00151,1984,7230,73914000,647
00151,1985,7358,83824000,640
00151,1986,8240,95993000,671
00151,1987,8449,109466000,697
00151,1988,8523,118998000,707
00151,1989,8401,118551000,736
00151,1990,8857,126709000,738
00151,1991,8692,132911000,734
00151,1992,8039,130018000,755
00151,1993,8701,137636000,766
00151,1994,8673,141243000,800
00151,1995,8726,140472000,787
00151,1996,8683,146713000,814
00151,1997,8500,145643000,830
00151,1998,8587,145588000,825
00151,1999,9050,163494000,823
00151,2000,8679,175698000,806
00151,2001,9013,183130000,815
00151,2002,9424,206588000,814
00153,1970,0,0,0
00153,1971,0,0,0
00153,1974,2567,19054000,308
00153,1975,2839,22827000,304
00153,1976,3121,28915000,323
00153,1977,3206,26719000,342
00153,1978,3223,30076000,329
00153,1979,3341,33061000,318
00153,1980,3131,37010000,310
00153,1981,3175,37973000,318
00153,1982,3044,36475000,317
00153,1983,2920,36055000,358
00153,1984,3098,40077000,359
00153,1985,2786,38124000,361
00153,1986,2828,37562000,364
00153,1987,2572,35631000,354
00153,1988,2940,38739000,352
00153,1989,3156,45478000,368
00153,1990,3124,49427000,371
00153,1991,3593,49515000,384
00153,1992,3482,58185000,404
00153,1993,3364,60139000,389
00153,1994,3898,69923000,406
00153,1995,3770,73608000,412
00153,1996,3736,76847000,412
00153,1997,3987,80218000,412
00153,1998,4039,83622000,403
00153,1999,3877,82380000,407
00153,2000,3817,88879000,398
00153,2001,4133,99848000,399
00153,2002,4053,100050000,401
00154,1970,0,0,0
00154,1971,0,0,0
00154,1974,2552,24197000,214
00154,1975,2831,33839000,214
00154,1976,3228,37145000,216
00154,1977,3173,36552000,225
00154,1978,2830,38949000,224
00154,1979,3417,47343000,223
00154,1980,3231,50089000,218
00154,1981,3337,53104000,215
00154,1982,3514,60023000,198
00154,1983,2809,46538000,227
00154,1984,2712,44245000,228
00154,1985,2597,43851000,229
00154,1986,2315,36693000,224
00154,1987,2216,38401000,236
00154,1988,2309,41642000,242
00154,1989,2384,37772000,245
00154,1990,2457,41459000,249
00154,1991,2419,38199000,248
00154,1992,2129,34778000,252
00154,1993,2519,38577000,258
00154,1994,2509,37696000,260
00154,1995,2711,38812000,254
00154,1996,2693,40098000,254
00154,1997,2700,42008000,265
00154,1998,2739,45165000,269
00154,1999,2642,39798000,274
00154,2000,2499,34676000,256
00154,2001,2520,36408000,253
00154,2002,2235,39806000,253
00155,1970,0,0,0
00155,1971,0,0,0
00155,1974,1071,6848000,121
00155,1975,1015,7562000,122
00155,1976,1149,9325000,138
00155,1977,1332,11115000,158
00155,1978,1429,12713000,148
00155,1979,1597,14731000,162
00155,1980,1494,14823000,148
00155,1981,1397,15145000,147
00155,1982,1211,14515000,135
00155,1983,1300,17210000,156
00155,1984,1416,19803000,158
00155,1985,1458,20611000,169
00155,1986,1442,23073000,168
00155,1987,1436,23840000,177
00155,1988,1540,24789000,180
00155,1989,1592,25317000,182
00155,1990,1579,26527000,181
00155,1991,1557,26910000,185
00155,1992,1857,33878000,197
00155,1993,1723,33443000,190
00155,1994,1964,39908000,209
00155,1995,2056,42386000,213
00155,1996,2355,45920000,262
00155,1997,2306,47608000,278
00155,1998,2346,47786000,278
00155,1999,2359,50219000,283
00155,2000,2310,52963000,282
00155,2001,2303,54993000,273
00155,2002,2480,64682000,305
00156,1970,0,0,0
00156,1971,0,0,0
00156,1974,4663,25936000,579
00156,1975,4318,28873000,590
00156,1976,4751,36035000,612
00156,1977,5016,39375000,646
00156,1978,6247,46354000,668
00156,1979,6557,54222000,688
00156,1980,6554,61151000,679
00156,1981,6601,68173000,693
00156,1982,6401,70592000,690
00156,1983,6348,78386000,815
00156,1984,6984,84026000,850
00156,1985,6836,83958000,819
00156,1986,6770,80780000,782
00156,1987,6251,83467000,793
00156,1988,6465,85274000,777
00156,1989,6664,87760000,788
00156,1990,7045,96523000,807
00156,1991,7074,101203000,816
00156,1992,7257,107983000,833
00156,1993,7747,125858000,884
00156,1994,8105,132437000,918
00156,1995,8547,146481000,947
00156,1996,8873,153165000,989
00156,1997,9077,162021000,992
00156,1998,9255,175197000,996
00156,1999,9734,190814000,999
00156,2000,9571,192212000,1016
00156,2001,10038,210261000,1048
00156,2002,9994,215814000,1049
00301,1970,0,0,0
00301,1971,0,0,0
00301,1974,11894,72579000,1251
00301,1975,11325,75964000,1288
00301,1976,12452,89921000,1338
00301,1977,12785,100722000,1434
00301,1978,13725,111694000,1451
00301,1979,15166,129172000,1485
00301,1980,14289,132328000,1502
00301,1981,14102,144202000,1487
00301,1982,14995,151629000,1535
00301,1983,14872,173165000,1854
00301,1984,16632,197366000,2031
00301,1985,18274,218943000,2151
00301,1986,18824,237765000,2164
00301,1987,19756,256924000,2202
